"star_id","const_id"
68895,"chinese-162"
68895,"korean-011"
68933,"arabic-013"
68933,"chinese-130"
68933,"korean-012"
68933,"western-Cen"
69112,"chinese-041"
69112,"korean-236"
69226,"chinese-064"
69226,"korean-015"
69260,"chinese-127"
69373,"chinese-214"
69389,"korean-016"
69415,"chinese-301"
69415,"korean-011"
69427,"arabic-047"
69427,"arabic_moon_stations-015"
69427,"chinese-011"
69427,"japanese_moon_stations-02"
69427,"korean-010"
69427,"western-Vir"
69481,"chinese-241"
69483,"korean-231"
69483,"romanian-Vca"
69536,"chinese-127"
69612,"korean-016"
69673,"arabic-007"
69673,"belarusian-011"
69673,"boorong-Mar"
69673,"chinese-060"
69673,"egyptian-023"
69673,"hawaiian_starlines-IWI"
69673,"indian-N15"
69673,"inuit-007"
69673,"korean-009"
69673,"sami-005"
69673,"western-Boo"
69701,"arabic-047"
69701,"arabic_moon_stations-015"
69701,"chinese-011"
69701,"japanese_moon_stations-02"
69701,"korean-010"
69701,"western-Vir"
69713,"chinese-241"
69713,"korean-231"
69732,"arabic-007"
69732,"chinese-279"
69732,"romanian-Vca"
69896,"chinese-284"
69974,"arabic_moon_stations-015"
69974,"chinese-011"
69974,"japanese_moon_stations-02"
69974,"korean-010"
69989,"chinese-127"
69996,"chinese-309"
70027,"chinese-127"
70035,"boorong-Bbg"
70069,"korean-022"
70090,"chinese-309"
70248,"chinese-284"
70264,"korean-022"
70264,"tupi-001"
70300,"chinese-309"
70306,"korean-011"
70327,"korean-016"
70400,"korean-016"
70497,"arabic-007"
70497,"chinese-241"
70497,"korean-231"
70497,"romanian-Vca"
70574,"chinese-309"
70576,"arabic-049"
70576,"western-Lup"
70602,"korean-015"
70638,"chinese-284"
70638,"western-Oct"
70692,"chinese-041"
70692,"korean-236"
70753,"korean-011"
70755,"chinese-011"
70755,"japanese_moon_stations-02"
70755,"korean-010"
71053,"arabic-007"
71053,"belarusian-011"
71053,"boorong-Mar"
71053,"chinese-082"
71053,"korean-014"
71053,"romanian-Vca"
71053,"western-Boo"
71075,"arabic-007"
71075,"belarusian-011"
71075,"chinese-299"
71075,"egyptian-017"
71075,"korean-013"
71075,"romanian-Vca"
71075,"western-Boo"
71121,"chinese-051"
71284,"chinese-082"
71284,"korean-014"
71352,"arabic-013"
71352,"chinese-130"
71352,"korean-012"
71352,"western-Cen"
71536,"arabic-049"
71536,"chinese-051"
71536,"western-Lup"
71652,"chinese-301"
71683,"arabic-013"
71683,"boorong-Bbg"
71683,"chinese-151"
71683,"hawaiian_starlines-NAK"
71683,"korean-023"
71683,"maori-002"
71683,"tongan-006"
71683,"western-Cen"
71762,"boorong-Mar"
71762,"chinese-317"
71762,"korean-008"
71795,"arabic-007"
71795,"boorong-Mar"
71795,"chinese-317"
71795,"korean-008"
71795,"romanian-Vca"
71795,"western-Boo"
71832,"romanian-Vir"
71860,"arabic-049"
71860,"chinese-167"
71860,"korean-021"
71860,"western-Lup"
71865,"chinese-281"
71908,"boorong-Bbg"
71908,"korean-023"
71908,"western-Cir"
71957,"arabic-047"
71957,"western-Vir"
71974,"chinese-301"
72010,"chinese-281"
72105,"arabic-007"
72105,"belarusian-011"
72105,"boorong-Mar"
72105,"chinese-082"
72105,"egyptian-017"
72105,"korean-014"
72105,"romanian-Vca"
72105,"western-Boo"
72125,"chinese-317"
72125,"korean-008"
72125,"romanian-Vca"
72131,"boorong-Bbg"
72131,"tupi-001"
72181,"chinese-214"
72220,"arabic-047"
72220,"egyptian-012"
72220,"romanian-Vir"
72220,"western-Vir"
72370,"chinese-284"
72370,"western-Aps"
72571,"arabic-028"
72571,"chinese-302"
72571,"korean-019"
72607,"arabic-045"
72607,"aztec-004"
72607,"belarusian-016"
72607,"chinese-041"
72607,"egyptian-002"
72607,"korean-236"
72607,"norse-004"
72607,"ojibwe-003"
72607,"romanian-UMi"
72607,"western-UMi"
72622,"arabic-031"
72622,"arabic_moon_stations-016"
72622,"chinese-004"
72622,"egyptian-012"
72622,"indian-N16"
72622,"japanese_moon_stations-03"
72622,"korean-018"
72622,"romanian-Cat"
72622,"western-Lib"
72631,"romanian-Vir"
72659,"egyptian-017"
72683,"chinese-167"
72929,"chinese-301"
73036,"boorong-Bbg"
73199,"chinese-214"
73199,"korean-221"
73273,"arabic-049"
73273,"chinese-167"
73273,"korean-033"
73273,"western-Lup"
73334,"arabic-013"
73334,"chinese-167"
73334,"western-Cen"
73350,"romanian-Vir"
73497,"romanian-Vir"
73555,"arabic-007"
73555,"belarusian-011"
73555,"boorong-Mar"
73555,"egyptian-017"
73555,"korean-225"
73555,"romanian-Vca"
73555,"western-Boo"
73566,"chinese-302"
73714,"arabic-031"
73714,"chinese-301"
73714,"korean-019"
73714,"romanian-Cat"
73714,"western-Lib"
73776,"boorong-Bbg"
73807,"chinese-167"
73807,"korean-033"
74117,"chinese-167"
74376,"chinese-168"
74376,"korean-022"
74392,"chinese-004"
74392,"indian-N16"
74392,"japanese_moon_stations-03"
74392,"korean-018"
74395,"arabic-049"
74395,"boorong-Tch"
74395,"chinese-051"
74395,"korean-022"
74395,"tupi-001"
74395,"western-Lup"
74604,"chinese-068"
74605,"chinese-214"
74605,"korean-221"
74666,"arabic-007"
74666,"belarusian-011"
74666,"boorong-Mar"
74666,"chinese-165"
74666,"korean-249"
74666,"romanian-Vca"
74666,"western-Boo"
74785,"arabic-031"
74785,"arabic_moon_stations-016"
74785,"chinese-004"
74785,"indian-N16"
74785,"japanese_moon_stations-03"
74785,"korean-018"
74785,"romanian-Cat"
74785,"western-Lib"
74824,"korean-022"
74824,"tupi-001"
74824,"western-Cir"
74857,"chinese-302"
74857,"korean-019"
74857,"romanian-Sco"
74911,"chinese-167"
74911,"korean-022"
74946,"chinese-177"
74946,"western-Tra"
75097,"arabic-045"
75097,"aztec-004"
75097,"belarusian-016"
75097,"chinese-041"
75097,"dakota-013"
75097,"egyptian-002"
75097,"korean-236"
75097,"norse-004"
75097,"ojibwe-003"
75097,"romanian-UMi"
75097,"western-UMi"
75141,"arabic-049"
75141,"chinese-167"
75141,"korean-033"
75141,"western-Lup"
75177,"arabic-049"
75177,"chinese-068"
75177,"korean-033"
75177,"navajo-006"
75177,"western-Lup"
75256,"korean-240"
75260,"korean-240"
75264,"chinese-167"
75264,"korean-033"
75323,"western-Cir"
75411,"chinese-165"
75411,"korean-249"
75411,"romanian-Vca"
75458,"arabic-023"
75458,"belarusian-014"
75458,"chinese-033"
75458,"egyptian-002"
75458,"korean-246"
75458,"romanian-Dra"
75458,"western-Dra"
75695,"arabic-018"
75695,"belarusian-005"
75695,"chinese-087"
75695,"korean-250"
75695,"macedonian-016"
75695,"norse-001"
75695,"ojibwe-008"
75695,"romanian-Hra"
75695,"sardinian-006"
75695,"tongan-010"
75695,"western-CrB"
75696,"korean-240"
75973,"chinese-165"
75974,"korean-240"
76041,"egyptian-017"
76041,"romanian-Vca"
76127,"arabic-018"
76127,"belarusian-005"
76127,"chinese-087"
76127,"korean-250"
76127,"macedonian-016"
76127,"norse-001"
76127,"ojibwe-008"
76127,"romanian-Hra"
76127,"sardinian-006"
76127,"tongan-010"
76127,"western-CrB"
76267,"arabic-018"
76267,"belarusian-005"
76267,"chinese-087"
76267,"egyptian-017"
76267,"korean-250"
76267,"macedonian-016"
76267,"norse-001"
76267,"ojibwe-008"
76267,"romanian-Hra"
76267,"sardinian-006"
76267,"tongan-010"
76267,"western-CrB"
76276,"arabic-048"
76276,"chinese-021"
76276,"korean-252"
76276,"romanian-Sar"
76276,"western-Ser"
76297,"arabic-049"
76297,"chinese-167"
76297,"korean-033"
76297,"tupi-001"
76297,"western-Lup"
76333,"arabic-031"
76333,"chinese-004"
76333,"indian-N16"
76333,"japanese_moon_stations-03"
76333,"korean-018"
76333,"navajo-006"
76333,"romanian-Cat"
76333,"western-Lib"
76470,"chinese-217"
76470,"korean-020"
76470,"navajo-006"
76470,"romanian-Sco"
76552,"arabic-049"
76552,"western-Lup"
76600,"chinese-217"
76600,"korean-020"
76600,"romanian-Sco"
76742,"arabic_moon_stations-017"
76742,"boorong-Djt"
76829,"korean-033"
76852,"egyptian-011"
76852,"romanian-Sar"
76880,"arabic_moon_stations-017"
76880,"chinese-174"
76945,"chinese-058"
76952,"arabic-018"
76952,"belarusian-005"
76952,"chinese-087"
76952,"egyptian-017"
76952,"korean-250"
76952,"macedonian-016"
76952,"norse-001"
76952,"ojibwe-008"
76952,"romanian-Hra"
76952,"sardinian-006"
76952,"tongan-010"
76952,"western-CrB"
77048,"chinese-087"
77055,"arabic-045"
77055,"aztec-004"
77055,"belarusian-016"
77055,"chinese-083"
77055,"korean-237"
77055,"norse-004"
77055,"ojibwe-003"
77055,"romanian-UMi"
77055,"western-UMi"
77060,"chinese-271"
77070,"arabic-048"
77070,"chinese-021"
77070,"korean-252"
77070,"romanian-Sar"
77070,"western-Ser"
77233,"arabic-048"
77233,"chinese-021"
77233,"korean-252"
77233,"romanian-Sar"
77233,"western-Ser"
77277,"chinese-214"
77277,"korean-240"
77450,"arabic-048"
77450,"egyptian-011"
77450,"romanian-Sar"
77450,"western-Ser"
77512,"arabic-018"
77512,"belarusian-005"
77512,"chinese-087"
77512,"korean-250"
77512,"macedonian-016"
77512,"norse-001"
77512,"ojibwe-008"
77512,"romanian-Hra"
77512,"sardinian-006"
77512,"tongan-010"
77512,"western-CrB"
77516,"arabic-048"
77516,"chinese-243"
77516,"korean-017"
77516,"western-Ser"
77622,"arabic-048"
77622,"chinese-021"
77622,"korean-252"
77622,"romanian-Sar"
77622,"western-Ser"
77634,"arabic-049"
77634,"chinese-058"
77634,"korean-029"
77634,"navajo-006"
77634,"tupi-001"
77634,"western-Lup"
77661,"romanian-Sar"
77760,"arabic-027"
77760,"chinese-165"
77760,"korean-249"
77760,"ojibwe-009"
77760,"western-Her"
77840,"korean-030"
77853,"arabic-031"
77853,"arabic_moon_stations-017"
77853,"chinese-271"
77853,"korean-031"
77853,"navajo-006"
77853,"western-Lib"
77952,"chinese-177"
77952,"tupi-001"
77952,"western-Tra"
78072,"arabic-048"
78072,"chinese-021"
78072,"korean-252"
78072,"romanian-Sar"
78072,"western-Ser"
78104,"boorong-Djt"
78104,"chinese-006"
78104,"japanese_moon_stations-04"
78104,"korean-028"
78104,"navajo-006"
78104,"ojibwe-007"
78104,"romanian-Sco"
78104,"tupi-001"
78105,"korean-029"
78159,"arabic-018"
78159,"belarusian-005"
78159,"chinese-087"
78159,"egyptian-017"
78159,"korean-250"
78159,"macedonian-016"
78159,"norse-001"
78159,"ojibwe-008"
78159,"romanian-Hra"
78159,"sardinian-006"
78159,"tongan-010"
78159,"western-CrB"
78207,"chinese-271"
78207,"korean-031"
78265,"arabic-041"
78265,"arabic_moon_stations-017"
78265,"aztec-005"
78265,"boorong-Djt"
78265,"chinese-006"
78265,"egyptian-013"
78265,"hawaiian_starlines-MAN"
78265,"indian-N17"
78265,"japanese_moon_stations-04"
78265,"korean-028"
78265,"navajo-006"
78265,"ojibwe-007"
78265,"romanian-Sco"
78265,"tukano-001"
78265,"tupi-001"
78265,"western-Sco"
78384,"arabic-049"
78384,"chinese-108"
78384,"kamilaroi-War"
78384,"korean-033"
78384,"navajo-006"
78384,"western-Lup"
78400,"chinese-070"
78401,"arabic-041"
78401,"arabic_moon_stations-017"
78401,"aztec-005"
78401,"boorong-Djt"
78401,"chinese-006"
78401,"egyptian-013"
78401,"hawaiian_starlines-MAN"
78401,"indian-N17"
78401,"japanese_moon_stations-04"
78401,"korean-028"
78401,"navajo-006"
78401,"ojibwe-007"
78401,"romanian-Sco"
78401,"tukano-001"
78401,"tupi-001"
78401,"western-Sco"
78459,"chinese-087"
78493,"arabic-018"
78493,"belarusian-005"
78493,"chinese-087"
78493,"korean-250"
78493,"macedonian-016"
78493,"norse-001"
78493,"ojibwe-008"
78493,"romanian-Hra"
78493,"sardinian-006"
78493,"tongan-010"
78493,"western-CrB"
78527,"arabic-023"
78527,"belarusian-014"
78527,"chinese-033"
78527,"dakota-013"
78527,"egyptian-002"
78527,"korean-246"
78527,"romanian-Dra"
78527,"western-Dra"
78554,"egyptian-011"
78554,"romanian-Sar"
78639,"korean-033"
78639,"western-Nor"
78661,"korean-213"
78727,"chinese-271"
78727,"korean-031"
78727,"navajo-006"
78820,"arabic-041"
78820,"arabic_moon_stations-017"
78820,"aztec-005"
78820,"boorong-Djt"
78820,"chinese-006"
78820,"chinese-084"
78820,"egyptian-013"
78820,"hawaiian_starlines-MAN"
78820,"indian-N17"
78820,"japanese_moon_stations-04"
78820,"korean-026"
78820,"korean-028"
78820,"ojibwe-007"
78820,"romanian-Sco"
78820,"tukano-001"
78820,"tupi-001"
78820,"western-Sco"
78893,"korean-241"
78914,"korean-033"
78918,"chinese-108"
78933,"chinese-084"
78933,"korean-026"
78933,"tupi-001"
78970,"arabic-049"
78970,"western-Lup"
78990,"chinese-084"
78990,"korean-026"
79005,"chinese-070"
79043,"chinese-021"
79043,"korean-252"
79101,"chinese-165"
79101,"korean-249"
79374,"chinese-112"
79374,"korean-025"
79374,"tupi-001"
79375,"korean-031"
79414,"chinese-214"
79414,"korean-241"
79488,"korean-260"
79492,"chinese-067"
79509,"western-Nor"
79524,"korean-027"
79545,"navajo-006"
79593,"chinese-021"
79593,"korean-252"
79593,"navajo-006"
79593,"romanian-Sar"
79599,"korean-027"
79634,"chinese-067"
79664,"tupi-001"
79672,"chinese-070"
79788,"korean-027"
79822,"arabic-045"
79822,"aztec-004"
79822,"belarusian-016"
79822,"dakota-013"
79822,"korean-213"
79822,"norse-004"
79822,"ojibwe-003"
79822,"romanian-UMi"
79822,"western-UMi"
79867,"korean-241"
79882,"arabic-033"
79882,"chinese-021"
79882,"korean-252"
79882,"romanian-Sar"
79882,"western-Oph"
79992,"arabic-027"
79992,"chinese-165"
79992,"korean-249"
79992,"ojibwe-009"
79992,"romanian-Omu"
79992,"western-Her"
80000,"western-Nor"
80016,"navajo-006"
80047,"chinese-284"
80112,"boorong-Djt"
80112,"chinese-026"
80112,"egyptian-013"
80112,"hawaiian_starlines-MAN"
80112,"indian-N18"
80112,"japanese_moon_stations-05"
80112,"korean-032"
80112,"tukano-001"
80112,"tupi-001"
80161,"chinese-180"
80161,"korean-241"
80170,"arabic-027"
80170,"chinese-021"
80170,"korean-252"
80170,"romanian-Omu"
80170,"western-Her"
80179,"chinese-140"
80179,"korean-260"
80181,"chinese-228"
80248,"navajo-006"
80331,"arabic-023"
80331,"belarusian-014"
80331,"chinese-033"
80331,"dakota-013"
80331,"egyptian-002"
80331,"korean-246"
80331,"romanian-Dra"
80331,"western-Dra"
80343,"chinese-066"
80343,"korean-024"
80351,"korean-260"
80463,"chinese-067"
80463,"korean-266"
80473,"korean-024"
80480,"korean-213"
80569,"chinese-066"
80582,"western-Nor"
80628,"chinese-052"
80650,"chinese-180"
80650,"korean-241"
80763,"arabic-041"
80763,"arabic_moon_stations-018"
80763,"aztec-005"
80763,"boorong-Djt"
80763,"chinese-026"
80763,"egyptian-013"
80763,"hawaiian_starlines-MAN"
80763,"indian-N18"
80763,"japanese_moon_stations-05"
80763,"korean-032"
80763,"ojibwe-007"
80763,"romanian-Sco"
80763,"tukano-001"
80763,"tupi-001"
80763,"western-Sco"
80815,"korean-024"
80816,"arabic-027"
80816,"chinese-021"
80816,"egyptian-011"
80816,"korean-252"
80816,"romanian-Omu"
80816,"western-Her"
80840,"navajo-006"
80862,"navajo-006"
80883,"chinese-140"
80883,"korean-260"
80883,"romanian-Sar"
80894,"chinese-066"
80894,"navajo-006"
80975,"chinese-066"
80975,"korean-024"
80975,"navajo-006"
81008,"chinese-067"
81008,"korean-266"
81065,"chinese-284"
81065,"western-Aps"
81126,"arabic-027"
81126,"korean-249"
81126,"ojibwe-009"
81126,"romanian-Omu"
81126,"western-Her"
81266,"arabic-041"
81266,"aztec-005"
81266,"boorong-Djt"
81266,"chinese-026"
81266,"hawaiian_starlines-MAN"
81266,"indian-N18"
81266,"japanese_moon_stations-05"
81266,"korean-032"
81266,"navajo-006"
81266,"ojibwe-007"
81266,"romanian-Sco"
81266,"tukano-001"
81266,"tupi-001"
81266,"western-Sco"
81354,"chinese-067"
81377,"arabic-033"
81377,"chinese-021"
81377,"korean-252"
81377,"navajo-006"
81377,"romanian-Sar"
81377,"western-Oph"
81497,"chinese-165"
81660,"chinese-180"
81673,"ojibwe-009"
81693,"arabic-027"
81693,"chinese-228"
81693,"egyptian-017"
81693,"romanian-Omu"
81693,"western-Her"
81833,"arabic-027"
81833,"korean-249"
81833,"ojibwe-009"
81833,"romanian-Omu"
81833,"western-Her"
81852,"chinese-284"
81852,"western-Aps"
81854,"korean-213"
82073,"chinese-098"
82073,"korean-261"
82080,"arabic-045"
82080,"aztec-004"
82080,"belarusian-016"
82080,"chinese-083"
82080,"korean-237"
82080,"norse-004"
82080,"ojibwe-003"
82080,"romanian-UMi"
82080,"western-UMi"
82216,"korean-261"
82273,"chinese-177"
82273,"western-Tra"
82321,"egyptian-017"
82363,"arabic-004"
82363,"chinese-089"
82363,"tupi-001"
82363,"western-Ara"
82369,"chinese-052"
82369,"korean-263"
82396,"arabic-041"
82396,"aztec-005"
82396,"chinese-024"
82396,"egyptian-013"
82396,"hawaiian_starlines-MAN"
82396,"indian-N19"
82396,"japanese_moon_stations-06"
82396,"korean-038"
82396,"maori-004"
82396,"navajo-006"
82396,"ojibwe-007"
82396,"romanian-Sco"
82396,"tukano-001"
82396,"tupi-001"
82396,"western-Sco"
82402,"chinese-098"
82402,"korean-261"
82514,"arabic-041"
82514,"aztec-005"
82514,"chinese-024"
82514,"hawaiian_starlines-MAN"
82514,"japanese_moon_stations-06"
82514,"korean-038"
82514,"korean-039"
82514,"maori-004"
82514,"navajo-006"
82514,"ojibwe-007"
82514,"romanian-Sco"
82514,"tukano-001"
82514,"tupi-001"
82514,"western-Sco"
82545,"chinese-024"
82545,"indian-N19"
82545,"korean-039"
82671,"arabic-041"
82671,"aztec-005"
82671,"chinese-024"
82671,"hawaiian_starlines-MAN"
82671,"maori-004"
82671,"western-Sco"
82673,"chinese-098"
82673,"korean-261"
82676,"chinese-185"
82729,"egyptian-013"
82729,"indian-N19"
82729,"japanese_moon_stations-06"
82729,"korean-038"
82729,"ojibwe-007"
82729,"tukano-001"
82729,"tupi-001"
82860,"chinese-180"
83000,"arabic-033"
83000,"chinese-098"
83000,"korean-261"
83000,"romanian-Sar"
83000,"western-Oph"
83057,"tupi-001"
83081,"arabic-004"
83081,"chinese-089"
83081,"tupi-001"
83081,"western-Ara"
83153,"chinese-089"
83153,"tupi-001"
83163,"kamilaroi-Emu1"
83163,"kamilaroi-Emu2"
83207,"arabic-027"
83207,"chinese-228"
83207,"egyptian-017"
83207,"romanian-Omu"
83207,"western-Her"
83313,"chinese-228"
83430,"chinese-102"
83430,"korean-262"
83462,"chinese-228"
83478,"chinese-102"
83613,"chinese-102"
83613,"korean-262"
83895,"arabic-023"
83895,"belarusian-014"
83895,"chinese-033"
83895,"dakota-013"
83895,"egyptian-002"
83895,"korean-246"
83895,"romanian-Dra"
83895,"western-Dra"
83962,"korean-259"
84012,"arabic-033"
84012,"chinese-022"
84012,"korean-251"
84012,"navajo-006"
84012,"romanian-Sar"
84012,"western-Oph"
84143,"arabic-041"
84143,"aztec-005"
84143,"boorong-Krk"
84143,"chinese-024"
84143,"egyptian-013"
84143,"hawaiian_starlines-MAN"
84143,"indian-N19"
84143,"japanese_moon_stations-06"
84143,"korean-038"
84143,"maori-004"
84143,"tukano-001"
84143,"tupi-001"
84143,"western-Sco"
84177,"chinese-102"
84177,"korean-262"
84314,"chinese-229"
84345,"arabic-027"
84345,"chinese-065"
84345,"korean-254"
84379,"arabic-027"
84379,"chinese-022"
84379,"egyptian-011"
84379,"korean-248"
84379,"western-Her"
84380,"arabic-027"
84380,"chinese-159"
84380,"korean-244"
84380,"romanian-Omu"
84380,"western-Her"
84402,"korean-259"
84405,"chinese-229"
84405,"korean-034"
84514,"korean-263"
84573,"chinese-228"
84606,"arabic-027"
84606,"chinese-159"
84606,"korean-244"
84606,"romanian-Omu"
84606,"western-Her"
84671,"korean-262"
84880,"arabic-048"
84880,"chinese-189"
84880,"korean-259"
84880,"western-Ser"
84969,"chinese-284"
84969,"kamilaroi-Ban"
84970,"chinese-229"
84970,"korean-034"
84979,"chinese-284"
85112,"arabic-027"
85112,"chinese-159"
85112,"korean-244"
85112,"romanian-Omu"
85112,"western-Her"
85258,"arabic-004"
85258,"chinese-054"
85258,"western-Ara"
85267,"arabic-004"
85267,"chinese-089"
85267,"western-Ara"
85340,"chinese-229"
85340,"korean-034"
85355,"romanian-Sar"
85365,"korean-259"
85397,"chinese-189"
85423,"chinese-126"
85670,"arabic-023"
85670,"belarusian-014"
85670,"chinese-208"
85670,"egyptian-017"
85670,"korean-216"
85670,"romanian-Dra"
85670,"western-Dra"
85693,"arabic-027"
85693,"chinese-022"
85693,"egyptian-011"
85693,"korean-248"
85693,"romanian-Omu"
85693,"western-Her"
85696,"arabic_moon_stations-019"
85696,"boorong-Krk"
85696,"chinese-024"
85696,"indian-N19"
85696,"japanese_moon_stations-06"
85696,"korean-038"
85696,"maori-004"
85696,"navajo-007"
85696,"tukano-001"
85727,"arabic-004"
85727,"chinese-089"
85727,"western-Ara"
85755,"arabic-033"
85755,"chinese-254"
85755,"korean-034"
85755,"romanian-Sar"
85755,"western-Oph"
85783,"chinese-254"
85792,"arabic-004"
85792,"chinese-054"
85792,"korean-037"
85792,"tupi-001"
85792,"western-Ara"
85805,"chinese-180"
85819,"korean-216"
85822,"arabic-045"
85822,"aztec-004"
85822,"belarusian-016"
85822,"chinese-083"
85822,"korean-237"
85822,"norse-004"
85822,"ojibwe-003"
85822,"romanian-UMi"
85822,"western-UMi"
85829,"arabic-023"
85829,"belarusian-014"
85829,"chinese-208"
85829,"romanian-Dra"
85829,"western-Dra"
85852,"chinese-292"
85889,"boorong-Krk"
85922,"korean-259"
85927,"arabic-041"
85927,"arabic_moon_stations-019"
85927,"aztec-005"
85927,"boorong-Krk"
85927,"chinese-024"
85927,"egyptian-013"
85927,"hawaiian_starlines-MAN"
85927,"indian-N19"
85927,"japanese_moon_stations-06"
85927,"korean-038"
85927,"maori-004"
85927,"navajo-007"
85927,"tukano-001"
85927,"tupi-001"
85927,"western-Sco"
86032,"arabic-033"
86032,"chinese-096"
86032,"korean-253"
86032,"romanian-Sar"
86032,"western-Oph"
86060,"chinese-254"
86092,"chinese-054"
86092,"korean-037"
86170,"tukano-001"
86178,"chinese-228"
86201,"korean-246"
86228,"arabic-041"
86228,"aztec-005"
86228,"chinese-024"
86228,"egyptian-013"
86228,"hawaiian_starlines-MAN"
86228,"indian-N19"
86228,"japanese_moon_stations-06"
86228,"korean-038"
86228,"maori-004"
86228,"tukano-001"
86228,"tupi-001"
86228,"western-Sco"
86263,"arabic-048"
86263,"chinese-022"
86263,"korean-251"
86263,"romanian-Sar"
86263,"western-Ser"
86284,"chinese-189"
86284,"korean-259"
86352,"chinese-254"
86399,"egyptian-011"
86414,"arabic-027"
86414,"chinese-208"
86414,"korean-216"
86414,"romanian-Omu"
86414,"western-Her"
86565,"arabic-048"
86565,"chinese-189"
86565,"western-Ser"
86614,"korean-242"
86670,"arabic-041"
86670,"aztec-005"
86670,"boorong-Krk"
86670,"chinese-024"
86670,"egyptian-013"
86670,"hawaiian_starlines-MAN"
86670,"indian-N19"
86670,"japanese_moon_stations-06"
86670,"korean-038"
86670,"maori-004"
86670,"navajo-007"
86670,"tukano-001"
86670,"tupi-001"
86670,"western-Sco"
86698,"tupi-001"
86736,"chinese-254"
86742,"arabic-033"
86742,"chinese-314"
86742,"korean-256"
86742,"romanian-Sar"
86742,"western-Oph"
86768,"chinese-189"
86929,"chinese-128"
86929,"western-Pav"
86974,"arabic-027"
86974,"chinese-022"
86974,"egyptian-011"
86974,"korean-248"
86974,"romanian-Omu"
86974,"western-Her"
87072,"chinese-254"
87072,"western-Sgr"
87073,"arabic-041"
87073,"aztec-005"
87073,"boorong-Krk"
87073,"chinese-024"
87073,"hawaiian_starlines-MAN"
87073,"indian-N19"
87073,"japanese_moon_stations-06"
87073,"korean-038"
87073,"maori-004"
87073,"navajo-007"
87073,"tukano-001"
87073,"tupi-001"
87073,"western-Sco"
87108,"chinese-314"
87108,"korean-256"
87108,"romanian-Sar"
87261,"chinese-078"
87261,"korean-035"
87261,"tukano-001"
87261,"tupi-001"
87563,"egyptian-017"
87569,"korean-036"
87585,"arabic-023"
87585,"belarusian-014"
87585,"chinese-208"
87585,"dakota-013"
87585,"korean-216"
87585,"romanian-Dra"
87585,"western-Dra"
87616,"chinese-289"
87706,"chinese-254"
87728,"chinese-160"
87728,"korean-243"
87808,"arabic-027"
87808,"chinese-228"
87808,"egyptian-017"
87808,"romanian-Omu"
87808,"western-Her"
87833,"arabic-023"
87833,"belarusian-014"
87833,"chinese-208"
87833,"egyptian-017"
87833,"korean-216"
87833,"romanian-Dra"
87833,"western-Dra"
87846,"korean-037"
87846,"tupi-001"
87933,"arabic-027"
87933,"korean-248"
87933,"romanian-Omu"
87933,"western-Her"
87936,"tupi-001"
87998,"korean-248"
88048,"chinese-022"
88048,"korean-251"
88048,"romanian-Sar"
88127,"chinese-255"
88149,"chinese-313"
88149,"korean-257"
88149,"romanian-Sar"
88192,"chinese-313"
88192,"korean-257"
88192,"romanian-Sar"
88267,"chinese-045"
88267,"korean-251"
88290,"chinese-313"
88290,"korean-257"
88290,"romanian-Sar"
88404,"chinese-189"
88528,"romanian-Omu"
88601,"chinese-313"
88601,"korean-257"
88601,"romanian-Sar"
88635,"arabic-040"
88635,"arabic_moon_stations-020"
88635,"chinese-008"
88635,"japanese_moon_stations-07"
88635,"korean-040"
88635,"western-Sgr"
88657,"chinese-257"
88714,"arabic-004"
88714,"korean-037"
88714,"western-Ara"
88726,"tupi-001"
88765,"korean-255"
88771,"korean-255"
88771,"romanian-Sar"
88794,"arabic-027"
88794,"chinese-022"
88794,"egyptian-011"
88794,"romanian-Omu"
88794,"western-Her"
88817,"romanian-Omu"
88836,"korean-248"
88866,"chinese-128"
88866,"western-Pav"
88886,"chinese-045"
88886,"korean-251"
88899,"korean-264"
89096,"tupi-001"
89112,"korean-037"
89172,"korean-248"
89341,"arabic-040"
89341,"chinese-005"
89341,"korean-046"
89341,"western-Sgr"
89348,"korean-060"
89642,"arabic-040"
89642,"arabic_moon_stations-020"
89642,"boorong-Krk"
89642,"chinese-008"
89642,"japanese_moon_stations-07"
89642,"korean-040"
89642,"tukano-001"
89642,"western-Sgr"
89678,"korean-049"
89678,"tukano-001"
89772,"korean-258"
89826,"egyptian-011"
89826,"korean-248"
89908,"chinese-310"
89908,"dakota-013"
89908,"korean-246"
89918,"korean-258"
89931,"arabic-040"
89931,"arabic_moon_stations-020"
89931,"boorong-Wrn"
89931,"chinese-008"
89931,"indian-N20"
89931,"japanese_moon_stations-07"
89931,"korean-040"
89931,"romanian-Arc"
89931,"tukano-001"
89931,"western-Sgr"
89937,"arabic-023"
89937,"belarusian-014"
89937,"chinese-292"
89937,"korean-233"
89937,"romanian-Dra"
89937,"western-Dra"
89962,"arabic-048"
89962,"chinese-022"
89962,"korean-251"
89962,"romanian-Sar"
89962,"western-Ser"
90067,"korean-264"
90098,"western-Pav"
90139,"chinese-257"
90139,"korean-251"
90156,"chinese-075"
90156,"korean-060"
90185,"arabic-040"
90185,"arabic_moon_stations-020"
90185,"chinese-008"
90185,"indian-N20"
90185,"japanese_moon_stations-07"
90185,"korean-040"
90185,"romanian-Arc"
90185,"tukano-001"
90185,"western-Sgr"
90191,"korean-248"
90344,"korean-060"
90414,"korean-041"
90422,"chinese-043"
90422,"korean-042"
90422,"western-Tel"
90496,"arabic-040"
